id,position,rateContent,rateDate,tamllSweetLevel
314034738677,"920-11-0,3;420-11-20,23;",不错哦，不过建议大家以后还是买3.0的，比较快,2017-06-15 23:59:54,2
309025419837,速度快,买回来挺满意的，<b>速度快</b>，颜色这些都是跟我要求的一样。,2017-05-02 07:31:09,0
314911457326,"920-11-0,4;420-11-5,14;",外观漂亮，拷贝文件速度还不错,2017-06-22 18:03:24,3
311466876288,反应蛮快的而且不发烫,目前使用良好，<b>反应蛮快的而且不发烫</b>。,2017-05-23 20:28:05,2
313663629113,物流速度也挺快,U盘很小巧，外形也很好看，内存有14多G，空间很足，<b>物流速度也挺快</b>，很及时的解决了我需要用U盘的问题。,2017-06-10 09:32:27,2
314383185208,"920-11-28,36;920-12-0,12;420-11-37,44;",比我想象中稍大了那么一点 可能是我之前那个太小了&hellip;&hellip;  总的来说挺不错的 存储速度也ok,2017-06-17 20:40:08,0
309868769029,物流挺快的,<b>物流挺快的</b>，真正可用内存是14G左右，平常办公装文件什么的够了。,2017-05-08 13:49:26,2
309935412417,"920-11-0,3;420-11-13,20;",挺好的，挺信任这个牌子的，快递也是挺快的,2017-05-08 22:03:52,0
301371077038,读取速度蛮快的 上传速度暂,<b>读取速度蛮快的</b> <b>上传速度暂</b>不知道 物流也很快 总体来说挺满意的 就是发票弄丢了 嘿呀 其他用了再来追评,2017-02-16 15:06:22,0
313466601554,速度也挺快的,今天试了一下没什么问题，<b>速度也挺快的</b>。就冲着东芝这个牌子去的，希望不要让我失望哦。,2017-06-10 21:18:52,2
312216786210,"920-11-0,5;420-11-6,11;",U盘很喜欢，物流也很快,2017-05-30 13:25:11,0
314815925508,送的很快,<b>送的很快</b>！质量不错，包装精美。,2017-06-22 18:08:24,0
313169136943,物流很快,<b>物流很快</b>，颜色好看,2017-06-06 15:44:17,0
308738316472,速度挺快的,试了一下，<b>速度挺快的</b>，不错，好评。,2017-04-29 21:58:45,2
314376065795,但是传输速度忽快忽慢,不会丢文件 <b>但是传输速度忽快忽慢</b> 可能跟文件本身也有关系,2017-06-18 02:16:25,2
311314178585,不错速度挺快,<b>不错速度挺快</b>，样子很好，买的是磨砂的那种！挂绳很好，省得到处找不到它,2017-05-21 18:15:16,1
312661083640,速度还可以,外观很漂亮，<b>速度还可以</b>，不知道再用几次会怎么样？之后追评吧,2017-06-02 19:55:19,1
301665658867,传递速度特别快,东西收到啦，非常方便，拿着手感不错，重要是质量很好，<b>传递速度特别快</b>，非常满意！,2017-02-19 13:02:00,0
310707612596,"920-11-0,3;420-11-9,14;920-11-4,8;",挺好的，简约好用，快递也很快,2017-05-16 21:24:16,0
314243048597,拷贝速度还好,将就吧，<b>拷贝速度还好</b>，就是实际存储空间有点亏的多了，才14.4G多点,2017-06-16 19:06:54,2
310485592325,物流快,<b>物流快</b>，看起来也很棒,2017-05-14 10:36:10,0
312349353453,写速度也可以,小巧精致，读、<b>写速度也可以</b>，好！,2017-06-01 08:56:02,3
301246100968,传达快,白色干净，很小巧，<b>传达快</b>，价格也是很实惠，好评，！,2017-02-13 18:05:32,0
307293031688,物流很快,<b>物流很快</b>，包装得也很细致，u盘现在还没用很久，希望能用长久点吧。,2017-04-14 18:57:45,0
314481459679,"420-11-12,17;620-11-0,6;520-11-7,11;",U盘质量不错，价格不贵，物流速度快,2017-06-18 13:32:16,4
314718525118,读写快,质量很好，<b>读写快</b>，比我在京东买的好多了,2017-06-19 21:38:23,0
311341393062,速度很好,杭州送温州，一天不到的时间收到。<b>速度很好</b>，东西写入速度5M左右，也还可以吧。,2017-05-21 14:43:06,0
314727691065,"420-11-9,19;620-11-0,4;1020-11-5,8;",东西不错，是正品，还送了挂绳物流也很快,2017-06-20 20:09:54,0
313284065854,物流很快,东西很喜欢，今天就用上了，<b>物流很快</b>，以后有需要还会再来,2017-06-08 12:13:11,3
309522825490,速度传输也可以,目前来说非常好用，<b>速度传输也可以</b>，评价晚了，不好意思，具体质量问题还需要时间去考察。,2017-05-06 22:24:32,1
311959356561,存东西也很快的,不错哦，<b>存东西也很快的</b>，,2017-05-27 23:57:35,0
314891633836,快递速度很满意,<b>快递速度很满意</b>，拿到u盘后马上试了试，感觉还不错,2017-06-22 21:42:24,2
300634840225,快递也超快,东西是正品，<b>快递也超快</b>，给五星好评,2017-02-05 10:04:32,0
312840498853,比我在实体店买的速度还快,拿到就用了，<b>比我在实体店买的速度还快</b>！超级好评！,2017-06-05 12:54:40,0
310934177231,"1020-11-10,17;420-11-18,23;720-11-0,9;",和我以前那个差不多，感觉挺像正品的，速度也蛮快,2017-05-17 18:34:45,3
310432796466,速度很快,使用效果很好，<b>速度很快</b>，白色的手感不错,2017-05-14 22:17:11,2
315286970372,物流很快,挂绳真心太丑太丑 <b>物流很快</b>，质量不错,2017-06-25 13:45:37,2
308878487684,速度可以,是东芝正品，包装好，容量足，<b>速度可以</b>。,2017-04-29 13:48:30,3
312821842444,物流很快,<b>物流很快</b> 包装也尚可，试了一下，速度一般吧。,2017-06-04 18:27:49,2
310325061403,物流也很快,买了16个G的实际容量14.4G，不算小，<b>物流也很快</b>，品牌的东西应该还不错,2017-05-13 14:17:21,0
310089162911,"220-11-6,16;420-11-6,16;",还没开始用，不过包装物流都蛮不错,2017-05-10 13:58:31,2
314811716030,识别很快,<b>识别很快</b>，好用,2017-06-21 12:25:41,1
308124471674,物流超快,盖子很紧，不怕掉，<b>物流超快</b> 第二天就到了 好评,2017-04-22 13:40:42,2
301495559483,存储速度较快,外观美貌^_^<b>存储速度较快</b>，性价比很高,2017-02-16 23:38:46,0
308314101129,快递也挺快的,物美价廉，<b>快递也挺快的</b>，还没用，希望质量过关吧,2017-04-24 16:08:32,2
310095527242,速度快,<b>速度快</b>，价格实惠，大品牌，好评！,2017-05-09 21:03:27,4
310610366967,老公说速度很快,实物比照片颜色深点。<b>老公说速度很快</b>，满意,2017-05-15 10:49:14,3
315160640003,读取也很快,没有 16g，14.4一共，不过客服态度挺好的，<b>读取也很快</b>，给好评,2017-06-23 20:33:17,3
315045872176,速度快,确实不错。<b>速度快</b>。而且送的线很实用。,2017-06-22 19:19:22,2
310891359851,读取速度很快,以前那个在车上要读好一阵，这个好用多了  <b>读取速度很快</b>，基本就是秒放,2017-05-18 22:54:41,3
307830424862,快递特别快,<b>快递特别快</b>  东西特别好 我也很喜欢,2017-04-20 19:50:42,3
315355244822,发送速度快,<b>发送速度快</b>，只是易发热,2017-06-25 17:04:58,2
312544873499,"920-11-0,2;420-11-3,11;",还行，加载速度可以接受,2017-06-02 19:55:01,0
307102378276,传输和接收速度不错,东西不错，<b>传输和接收速度不错</b>。,2017-04-12 12:00:59,0
315349769757,"920-11-0,2;420-11-3,6;",不错，反应快,2017-06-25 15:10:58,0
310396929680,快递很给力,第一次在网上买U盘，因为比较急着用，谢谢卖家及时发货?<b>快递很给力</b>。至于好坏，用过后再追评哈～,2017-05-13 19:35:39,0
314987814577,物流是真心快啊,<b>物流是真心快啊</b>，早上拍的下午就到了，给个大大的好评！,2017-06-22 11:07:21,3
311945852804,储存速度快,容量足，<b>储存速度快</b>，五分！,2017-05-25 17:51:37,3
306375811674,这物流没话说,<b>这物流没话说</b>，U盘容量感觉也还够，挺好,2017-04-05 16:31:14,0
313837371102,速度挺快,<b>速度挺快</b>，收到货物，还不错,2017-06-12 22:52:45,3
308797822341,"920-12-0,8;420-11-25,31;",可用空间十四点几，我是够用了，只是下载歌车上听的，读取速度很快,2017-04-28 22:18:15,4
302167097434,还有快递也很快,U盘和图片一样好看，颜色木有色差，送了3条袋子，一条白的，两条黑的～（如果有蓝色的就更好啦，因为我的是蓝色U盘）～内存16G的，可用内存没14.4G，很不错啦，而且我二年前买的U盘，退回去保修，也给我发了一个新的回来&hellip;&hellip;客服真是太有耐心啦，售后很给力哦，<b>还有快递也很快</b>，嗯，以后买U盘就认定这家啦，因为优质的服务。,2017-02-27 17:53:34,0
301592256485,店家服务和物流都挺好,刚收到货，感觉还不错吧，<b>店家服务和物流都挺好</b>！好评！,2017-02-17 10:43:13,0
313157873150,传输速度还可以,<b>传输速度还可以</b>，用着很舒心，摸着很光滑,2017-06-06 17:05:10,0
311305546366,"620-11-0,14;420-11-18,26;",东西还不错16g实际可用15.5g，传输速度也还可以,2017-05-20 14:37:52,3
312242118105,"920-11-0,4;420-11-5,12;",体积小巧，传输速度也还行,2017-05-30 17:29:33,3
312595194668,快递挺快,<b>快递挺快</b>，包装挺好，绳有点长,2017-06-01 20:12:19,4
312215882804,"920-11-0,2;920-11-3,9;420-11-10,14;",很好 很适合学生党 快递超快,2017-05-29 10:19:41,0
313844355255,物流超快,是正品，<b>物流超快</b>，就是有点小贵。,2017-06-11 21:35:24,4
312544818194,物流很快,<b>物流很快</b>，用着还行，感觉传输速度不是太快,2017-06-01 15:38:27,3
314467717581,物流也够快的,好，正品、<b>物流也够快的</b>。,2017-06-19 17:37:52,2
311335441995,速度也还行,先试了一下，不错。不知道能不能用的住。14.4G的内存，<b>速度也还行</b>。,2017-05-21 19:00:13,1
313994004496,速度还是不错滴,<b>速度还是不错滴</b>，不错的一次购物体验,2017-06-14 10:03:34,3
311514753208,速度也很快,收货晚了 u盘很好看 <b>速度也很快</b> 质量赞,2017-05-22 21:00:24,3
313632487516,速度快,不错不错，<b>速度快</b>，继续回购的,2017-06-10 22:34:30,2
315045408636,传输快,<b>传输快</b>，容量大，很好用,2017-06-23 11:03:46,3
307704989532,"920-11-0,3;420-11-12,17;420-12-4,11;",还可以，导入速度太慢了，导出还挺快,2017-04-17 21:47:39,2
309874633135,"920-11-0,2;420-11-3,9;",还行，觉得读取很快,2017-05-09 12:34:08,3
312564973750,"920-11-0,4;420-11-5,13;",简单干净，传输速度也还可以,2017-06-01 11:13:20,2
314895684613,"420-11-14,18;",还不知道，试用之后再追评吧，快递很快,2017-06-22 11:13:24,2
312203729224,速度挺快的,用了一段时间才来评价的 <b>速度挺快的</b>～,2017-05-29 08:14:35,3
307090876438,读写速度很快,u盘很好用容量充足，<b>读写速度很快</b>，外观美观大方，值得拥有。,2017-04-14 16:55:01,3
309771953633,读取速度很快,<b>读取速度很快</b>，用的时候有灯一闪一闪的，不知道什么作用&hellip;&hellip;,2017-05-08 11:23:50,0
308143064851,"920-11-0,7;420-11-8,10;",小家伙挺好用的，挺快,2017-04-23 18:11:37,0
309002149955,快递很快,东西不错，<b>快递很快</b>，第2天就收到了。 好,2017-05-01 18:14:28,2
314030791745,快递很快,<b>快递很快</b>，质量也还好,2017-06-14 19:01:08,0
301027681385,速度还可以,容量是14.4G 正常容量 <b>速度还可以</b> OTG线也好用 挺不错的,2017-02-10 11:43:29,0
306423154855,"920-11-0,4;420-11-11,17;920-11-6,10;",挺不错的！！比较喜欢，快递也比较快,2017-04-08 15:00:45,0
314734376115,"920-11-0,2;920-11-3,7;420-11-8,14;",喜欢，设计好看，物流也特别快,2017-06-21 09:56:28,3
313646279125,读取速度也可以,用着很好，<b>读取速度也可以</b>，很喜欢。,2017-06-10 14:53:15,2
311172605486,读取速度也很快,好用，实际内存没有骗人，<b>读取速度也很快</b>。,2017-05-19 11:06:37,2
314575741877,速度好快,<b>速度好快</b>，比原来优盘好用,2017-06-19 19:23:58,1
308496492530,"920-11-0,14;420-11-15,21;",不错的实际内存14g多一点吧 速度也还可以,2017-04-27 07:58:23,3
310318807147,物流也很快,东西挺精致的，<b>物流也很快</b>！,2017-05-11 19:21:35,1
313835530779,快递快,<b>快递快</b>，东西不错,2017-06-12 18:52:46,4
311628809238,速度不错,宝贝非常不错，<b>速度不错</b>，很稳定,2017-05-25 14:16:21,2
314975367973,速度快,<b>速度快</b> 不错,2017-06-23 11:43:44,3
310214904576,传输速度挺不错,<b>传输速度挺不错</b>，样子小巧,2017-05-11 19:18:24,2
310962333402,反应挺快的,挺好的。<b>反应挺快的</b>。不错,2017-05-17 12:55:05,3
308877292893,发货快<em>,发货快，足量，读写速度快,2017-04-28 10:24:33,3
314472129101,物流很快,<b>物流很快</b>，因为有急用，真的是在之前送达的，,2017-06-18 18:03:02,0
314464184655,很快,已收到，<b>很快</b>。,2017-06-19 16:32:47,0
314724805040,很快我,<b>很快我</b>，质量不错,2017-06-21 14:07:40,2
310399199022,"420-11-0,17;",论文答辩急买的非常好传输速度不错哦,2017-05-14 09:11:19,1
310290304562,物流很快,"容量足,性价比高,<b>物流很快</b>，外观质量好。",2017-05-11 11:59:40,2
311088190870,存的速度比店里买的还快,东西很好！<b>存的速度比店里买的还快</b>！值得买！,2017-05-19 17:44:19,2
310094050836,速度也不错,u盘内存挺足 <b>速度也不错</b> 挺可以的,2017-05-11 22:44:15,3
313427016075,"920-11-0,3;420-11-4,10;",还不错，物流也很给力,2017-06-09 19:35:04,0
305554120213,写入速度蛮快的,内存14.4g，<b>写入速度蛮快的</b>，挺小巧的，不过包装机并没有挂绳，挂的口也没办法用钥匙扣挂，所以这一点比较不方便。,2017-03-30 09:23:34,0
314618047047,快递给力,<b>快递给力</b>，大品牌值得信赖，下次还会光顾。,2017-06-20 22:49:02,1
311263815824,"620-11-0,4;420-11-5,11;",东西不错，读写速度也快,2017-05-20 16:02:38,3
311747438138,"920-11-0,7;420-11-8,13;",样子也蛮好看的，速度也挺快,2017-05-25 07:29:12,0
310104477617,速度真的很快,u盘很好 实际有14.4G <b>速度真的很快</b> 很满意,2017-05-09 22:41:06,2
310768616912,读写速度挺快的,用了几天，感觉还不错，<b>读写速度挺快的</b>。,2017-05-16 20:53:33,2
313965675209,物流挺快,14.4g还不错，<b>物流挺快</b>。,2017-06-14 18:38:38,0
310487261235,传输速度挺快的,很好用，内存14.44左右，<b>传输速度挺快的</b>。,2017-05-13 11:46:35,2
310790578219,物流也很快,宝贝与描述的一样，<b>物流也很快</b>。,2017-05-17 15:22:59,3
313594969708,速度还可以,还行吧，<b>速度还可以</b>。,2017-06-09 15:34:46,0
307376080329,物流很快,宝贝非常好，<b>物流很快</b>！,2017-04-14 12:19:28,2
311082213459,"920-11-0,4;420-11-5,10;",u盘不错 读取速度快,2017-05-20 09:00:11,2
310110714996,"920-11-0,4;420-11-5,12;",优盘挺好，读取速度也可以,2017-05-10 17:00:41,2
305790369466,快递挺快的,<b>快递挺快的</b>，这是第2次买了，很好的,2017-03-31 16:35:28,0
312443229761,"20520-11-0,4;420-11-8,12;520-11-5,7;",性价比高，划算 物流很快,2017-05-31 10:21:18,0
308437308729,马车速度挺快的,<b>马车速度挺快的</b>！宝贝收到，实际使用容量少了1G多，不过事物没有完美，价格也不算贵！,2017-04-26 22:57:05,2
309320071045,物流也很快,很划得来，内存也有这么多，卖家服务态度也很好，<b>物流也很快</b>，很愉快的一次购物,2017-05-02 21:16:00,1
310727478726,速度还好,感觉还不错！<b>速度还好</b>！刚刚上手,2017-05-14 20:42:05,3
301781292919,速度快,<b>速度快</b>，稳定，数据可靠。好评！,2017-02-19 03:05:18,3
311978330040,物流很快,<b>物流很快</b> 质量也不错,2017-05-26 16:19:29,2
310005881391,"920-11-0,3;420-11-4,9;",还不错，读取挺快的,2017-05-10 18:25:10,0
307859986029,速度也快,质量不错，<b>速度也快</b>，就是外观、颜色不是十分满意，待用一段时间后在评价！,2017-04-20 16:09:52,0
310842989536,物流很快,<b>物流很快</b> 第二天早上就到了 东西也很好用 好评！,2017-05-16 12:37:17,2
310997617224,读取速度很快,<b>读取速度很快</b>，给女朋友买的，很喜欢,2017-05-18 11:35:32,2
309805740377,快递很快,帮别人买的，<b>快递很快</b>，用后追评,2017-05-08 18:56:09,2
309552601378,"420-11-9,13;",实际内存14.4，速度可以,2017-05-06 18:30:02,2
310377655863,反应速度还可以,<b>反应速度还可以</b>，实际可用14.4G,2017-05-12 18:46:55,0
314634010371,物流也很快,宝贝很满意，<b>物流也很快</b>，好评。,2017-06-19 16:48:58,2
314397723926,快递很快 下载速度也快,<b>快递很快</b>，<b>下载速度也快</b>，赞一个,2017-06-19 08:04:15,2
312563085161,"420-11-0,10;",物流66666超级快,2017-05-31 13:08:50,1
310814531835,物流满意,<b>物流满意</b>，东西也满意,2017-05-16 07:45:07,2
312172044970,速度超快的,<b>速度超快的</b>！！！,2017-05-27 17:19:09,3
310926517024,物流很快,<b>物流很快</b>，U盘插到电脑里显示是14.4G，还行吧，希望以后不要出现问题！,2017-05-18 11:13:44,2
307957561019,东西试了一下速度也还不错,包装没有问题，<b>东西试了一下速度也还不错</b>，希望一直好用，期待。。。,2017-04-22 13:05:11,2
301867695146,物流非常快,客服态度非常好，有问必答，很有耐心，大大的赞，<b>物流非常快</b>，价格便宜质量好,2017-02-23 17:06:01,0
310990728126,快递很快,还没用，<b>快递很快</b>。。习惯好评,2017-05-18 14:57:25,4
308706969140,速度很快,<b>速度很快</b>，测试没有扩容,2017-04-28 20:22:25,0
310963928508,速度还可以,还行，<b>速度还可以</b>。,2017-05-18 11:57:01,1
308768788084,"920-11-0,3;420-11-7,12;920-11-4,6;",非常赞 好用 物流也给力,2017-04-27 20:31:10,2
310921879709,物流很快,<b>物流很快</b>，给别人买的，先好评把，以后追评,2017-05-17 19:03:32,3
314795877599,送货很快,<b>送货很快</b>，马上用了，不错,2017-06-22 15:24:37,2
309528289462,输入速度很快,不错，<b>输入速度很快</b>，内存有14.4还好。,2017-05-05 11:36:40,2
308641867407,物流特别快,<b>物流特别快</b>，是正品，还没用,2017-04-27 20:24:17,2
310077236186,"920-11-0,4;420-11-5,10;",非常好用，速度也很快,2017-05-09 22:55:48,0
311797218977,"620-11-0,6;420-11-7,12;",东西质量不错，物流也很快,2017-05-26 15:50:55,3
312750909571,"620-11-0,4;420-11-5,10;",东西很好，物流非常快,2017-06-02 15:18:37,0
308806833871,物流很快,收到货了。<b>物流很快</b>，东西也不错。,2017-04-29 13:30:37,1
309939369664,速度很快,好，<b>速度很快</b>,2017-05-07 22:38:30,2
312893813245,快递给力,<b>快递给力</b>，习惯好评,2017-06-04 21:22:41,2
310692242703,送货也挺快,u盘挺好，<b>送货也挺快</b>，好评！,2017-05-16 15:20:50,0
302309104163,"920-11-13,16;620-11-0,5;420-11-17,23;",很好的东西，内存没有虚的，很喜欢，快递也很给力,2017-02-25 13:39:51,0
313628396781,物流很快,<b>物流很快</b>，是正品。,2017-06-12 12:23:03,3
314302261459,快递也快,挺好的，<b>快递也快</b>。,2017-06-18 09:35:43,2
306538611675,速度也还可以,用了几次，还不错。<b>速度也还可以</b>。时间可以证明一切，后面再来追评,2017-04-07 08:49:44,0
301731875321,<em>发货快</,发货快&lt;/em&gt;，物流也给力。关键是U盘挺不错哒！顺便赞美一下客服～,2017-02-18 12:59:27,2
305406558214,读取速度快,优盘包装专业，做工很好，看着漂亮，<b>读取速度快</b>！！！,2017-03-27 23:36:53,0
301594536834,挺快,挺好的，很喜欢，格式化了一下，<b>挺快</b>，好评,2017-02-20 11:22:22,2
314955986568,物流很快,<b>物流很快</b>，内存挺大的,2017-06-23 12:24:46,0
309557438867,物流很快,<b>物流很快</b>，好东西，值得分享,2017-05-06 09:34:55,3
313501644807,"920-11-0,2;420-11-3,8;",挺好，物流很给力,2017-06-08 18:53:11,4
313328519630,速度很快,<b>速度很快</b>，不错,2017-06-08 08:54:07,0
313737826393,"920-11-0,2;420-11-3,7;",不错，速度很快,2017-06-12 22:21:01,2
307602211583,"420-11-15,23;720-13-0,7;",和实际内存不符 小了大概2g 但是物流孩子可以,2017-04-16 13:57:36,0
311807374033,"420-11-9,13;",还没开始用，期待，物流很快,2017-05-25 14:33:50,0
314199434045,物流很快,的确不错，<b>物流很快</b>，谢谢!,2017-06-15 19:13:21,3
307671184463,传速快,好用，<b>传速快</b>，容量也合理,2017-04-17 16:29:06,0
309793057350,物流很快,<b>物流很快</b>，不过还没用呢。,2017-05-07 21:01:12,2
306108302883,速度比别的盘要快,用了还可以，<b>速度比别的盘要快</b>，我不知道它是三点零还是二点零，反正速度很快,2017-04-04 14:06:48,0
313542175696,"920-11-0,4;420-11-5,9;",挺不错的，物流也快,2017-06-11 16:41:40,2
313736007480,"920-11-0,3;420-11-4,8;",还不错，物流很快,2017-06-12 00:42:23,0
309573739462,物流很快,<b>物流很快</b>，东西也不错,2017-05-06 12:44:51,0
313985387951,"920-11-0,2;420-11-3,8;",很好，速度很快的,2017-06-15 10:59:14,0
308007269721,非常快,物流一级棒，<b>非常快</b>，OTG接手机那头，特别紧，用多了估计就该换手机了。,2017-04-21 23:51:30,0
309231851508,物流很快,<b>物流很快</b>，说送的东西都送了，给店家好评,2017-05-03 09:15:41,0
314777179977,物流快的没话说,<b>物流快的没话说</b>，很满意,2017-06-22 12:54:17,0
314590623695,物流挺快,<b>物流挺快</b>，不错,2017-06-21 09:08:57,2
310992829891,物流很快,<b>物流很快</b>，东西不错,2017-05-18 12:35:44,0
310321080126,"620-11-0,4;420-11-5,9;",东西不错，物流也快,2017-05-12 16:21:30,0
304741812852,物流速度挺快的,<b>物流速度挺快的</b>，大小14.4G，拷贝文件速度5-7M左右,2017-03-22 14:53:15,0
310092819644,也很快,很不错，<b>也很快</b>，物美价廉,2017-05-09 19:26:04,3
307981251677,速度很快,<b>速度很快</b>，用作车载优盘足够了，可以下4000左右歌曲,2017-04-20 14:18:12,3
309511477780,"920-11-0,3;420-11-4,9;",挺好的，发的特别快,2017-05-05 19:29:38,2
308296946262,"920-11-12,21;420-11-22,27;620-11-0,4;",东东还行，一分钱一分货，平时用用没有问题的，物流很给力,2017-04-25 09:03:59,0
307440773554,物流很快,"<b>物流很快</b>！就是标注的是16g,实际是14.4g,优盘都是这样子比实际空间小点吗？",2017-04-17 11:38:08,3
304226395863,"920-11-0,6;420-11-18,23;",u盘做工精致，我主要是放车上听歌用，速度还可以,2017-03-18 09:46:16,0
307103213715,传输数据也很快,外观很漂亮，<b>传输数据也很快</b>。,2017-04-12 18:00:40,2
301793581771,物流很快 缓存速度很快,<b>物流很快</b>，<b>缓存速度很快</b>，值得购买。。。。,2017-02-20 17:27:22,0
312549899139,物流很快,<b>物流很快</b>，非常喜欢。,2017-06-01 15:15:16,0
310567295452,"920-11-0,2;420-11-3,7;",很好，读取很快,2017-05-15 21:38:50,3
307021785238,快递非常快,<b>快递非常快</b>，宝贝也挺好看的，实不实用以后追评,2017-04-13 23:53:29,0
301645983134,快递很快,东西很好！包装很好！<b>快递很快</b>！五星好评！,2017-02-20 21:27:29,0
310485056850,物流也快,质量不错，<b>物流也快</b>，满意。,2017-05-13 12:37:34,0
306421238300,速度特别快,是正品哟，实际内存14.34g，<b>速度特别快</b>。,2017-04-08 15:21:29,2
306901274107,传输数据速度适中,<b>传输数据速度适中</b>。总体还可以。,2017-04-10 11:50:20,2
310560625683,物流快,<b>物流快</b>，服务态度很好，东西也不错，值得购买,2017-05-15 10:53:55,0
310434402102,很快,<b>很快</b>，很满意,2017-05-13 17:38:32,0
308950593267,"920-11-0,2;420-11-3,6;",不错，很快的,2017-04-30 09:23:42,2
305784579308,物流快,<b>物流快</b>。收到后看了容量是14.4G。耐用性等以后在评价！,2017-03-30 12:48:01,0
305576177106,"920-12-0,10;420-11-19,23;",比想象中的可用容量小，只有14.4g.物流很快,2017-03-29 16:09:34,0
305888406817,物流速度很快,给我们老总买的，<b>物流速度很快</b>，还没用，应该不错,2017-03-31 20:52:09,0
311306358700,"920-11-0,3;420-11-4,9;",很不错，速度也很快,2017-05-20 10:02:22,1
306184665387,中通快递不是用一个差字形容的,第二次购买了，<b>中通快递不是用一个差字形容的</b>。,2017-04-05 20:16:28,0
305522935318,物流也很好,很不错的u盘啊！包装非常好，<b>物流也很好</b>。,2017-03-28 19:03:01,0
309293179715,物流很快,<b>物流很快</b>，u盘很好看,2017-05-03 16:38:26,0
307119289499,速度够快,小巧漂亮，<b>速度够快</b> 很好,2017-04-14 23:12:02,2
309124005551,速度快 物流快,<b>速度快</b>，<b>物流快</b>。不错?,2017-05-02 20:58:01,2
306217995410,速度物流挺快,<b>速度物流挺快</b>，包装的很好。读写的速度也挺快的,2017-04-05 15:24:24,0
303538769091,包装物流都让人满意,不错的!<b>包装物流都让人满意</b>，,2017-03-10 18:47:28,0
305735474684,快递超级快,<b>快递超级快</b>，听朋友说过用的很不错,2017-04-01 17:38:37,0
307262117774,发货很快 描述的14.4,<b>发货很快</b>，内存很足，是<b>描述的14.4</b>G，传输速度也很快，很好看,2017-04-15 10:38:04,2
308391875082,"420-11-13,19;220-11-6,12;",还没开始用，感觉包装不错，物流也挺给力,2017-04-26 16:12:43,4
308044723585,物流挺快的,<b>物流挺快的</b>，u盘复制文件进去好慢啊，读的速度还是挺快的,2017-04-20 14:14:35,2
304865408746,发货快</<em>em>，包装,发货快，包装仔细，运行速度不错，具体性能以后追评。,2017-03-22 10:16:44,0
314824304554,"920-11-0,2;420-11-3,8;",不错，物流也很快,2017-06-21 08:41:52,2
315345223189,"920-11-0,3;420-11-4,7;",挺好的，物流快,2017-06-25 22:44:39,0
313798477189,"920-11-0,2;420-11-3,7;",不错，物流很快,2017-06-11 13:22:22,0
314146477208,"920-11-0,3;420-11-4,10;",很不错，物流也很快的,2017-06-15 11:24:54,0
309652055817,"920-11-0,3;10120-11-4,8;420-11-9,14;",非常好，客服热心，物流也很快,2017-05-06 12:54:26,3
305292323058,物流迅速,<b>物流迅速</b>，价格便宜，还没使用，有待追评！,2017-03-28 20:00:19,0
306420682433,"420-11-0,12;",上传速度有点慢其他的还行,2017-04-06 09:59:57,0
306386621070,速度也可以,很好，<b>速度也可以</b>，实际容量14.4G,2017-04-05 13:04:00,2
305860669749,速度还不错,试用了下，<b>速度还不错</b>，现在可以多存点工作上资料了很喜欢,2017-03-31 23:11:36,0
311214415855,"420-11-13,17;",现在还没有发现问题???。物流很快,2017-05-21 21:03:46,2
306456568259,"920-11-0,5;420-11-6,14;",优盘很好用，二点零速度还可以,2017-04-07 18:18:01,0
303402845865,物流很快,<b>物流很快</b>，宝贝描述的和实物一样，值得放心购买,2017-03-09 15:56:03,2
307189472567,"620-11-0,4;420-11-5,12;",东西挺好，快递速度也很快,2017-04-12 22:10:17,0
311808764237,快递也痛快,物美价廉，<b>快递也痛快</b>，好评,2017-05-26 22:46:27,0
305458156097,用着感觉传输速度可以,<b>用着感觉传输速度可以</b>。别的问题也没发现，用了一周多感觉还可以。,2017-03-29 18:01:36,0
305573742419,发货快</em<em>>，U盘内,发货快，U盘内存够大，读取也很快。,2017-03-30 13:04:33,3
304007054617,而且物流特别快,我还没用，应该不错，<b>而且物流特别快</b>，真心好评,2017-03-15 15:41:43,0
306347468294,物流很快,<b>物流很快</b>，包装的也严实东西不错&hellip;,2017-04-07 15:34:37,0
307885504726,物流也很快,还没用，但是样子很好看，<b>物流也很快</b>。,2017-04-19 15:58:17,0
306358190553,速度快,<b>速度快</b>，好用，颜色好看,2017-04-06 13:55:38,0
303684899877,快递非常快,<b>快递非常快</b>！颜色也挺不错的，内存有14.4G,2017-03-11 12:40:34,0
306211671445,物流很快,<b>物流很快</b> 容量没的说 超赞,2017-04-04 20:54:36,3
307594207129,物流挺快的,<b>物流挺快的</b>，有14.4G，不过速度比较慢,2017-04-18 17:23:08,0
305703411030,"420-11-6,12;","只有14g,到货倒是快的",2017-04-01 17:30:52,0
299972599770,过年了还能和平时一样快真的很赞,收到U盘了，<b>过年了还能和平时一样快真的很赞</b>，U盘是全新的。还送了好像是东芝定制的红包?,2017-01-22 19:37:54,0
305068527197,接收速度也还行,需要格式化一下，不然文件存进去有时候找不到。可以保存照片，音乐，视频。<b>接收速度也还行</b>。总得来说不错。,2017-03-26 02:30:31,2
307747731722,读写速度挺快的,<b>读写速度挺快的</b>，好用，买了好几个,2017-04-18 07:25:23,2
307636995222,"920-11-0,2;920-11-3,5;420-11-11,15;920-11-6,10;",喜欢，简约，5分好评，物流好快,2017-04-16 19:27:43,0
