,comment,position
152,"['东西', '挺', '好', '速度', '挺快', '谢谢', '下次', '还会', '光顾']",速度挺快
153,"['发货', '快', 'ltemgt', '物流', '也', '快', '内存', '144G', '包装', '也', '很', '正规', '不错', '的']",<em>发货快<
154,"['u', '盘', '颜色', '外观', '不错', '查询', '容量', '为', '144G', '速度', '还', '行']",速度还行
155,"['传', '东西', '非常', '快', '非常', '喜欢']",传东西非常快
156,"['U盘', '数据', '正常', '应该', '是', '正品', '非', '缩水', '货', '可比', '物流', '也', '给', '力', '好评']",物流也给力
157,"['客服', '态度', '好', '物流', '也', '挺快', '的', 'U盘', '也', '不错', '哦', '好评']",物流也挺快的
158,"['很', '好', '很', '喜欢', '反应', '也', '很快', '准备', '来存', '毕业论文', '的', '希望', '一切顺利', '啦']",反应也很快
159,"['传输', '也', '比较', '快', '外观', '质量', '好', '看起来', '应该', '是', '正品', '颜色', '木有', '色差', '物流', '很快', '外观', '质量', '好', '东芝', '正品', '价钱', '超', '合适', '性价比', '高', '没有', '色差']",传输也比较快 物流很快
160,"['不错', 'helliphellip', '快递', '也', '很快', '可用', '的', '是', '144', '个', 'GB']",快递也很快
161,"['质量', '好', '内存空间', '足', '物流', '快', '服务态度', '好', '给', '满意', '全', '五分']",物流快
162,"['传输', '也', '比较', '快', '外观', '质量', '好', '看起来', '应该', '是', '正品', '性价比', '高', '颜色', '木有', '色差', '存取速度', '快', '外观', '质量', '好', '看起来', '应该', '是', '正品', '性价比', '很', '高', '颜色', '木有', '色差']",传输也比较快 存取速度快
163,"['速度', '快', '很', '好', '用']",速度快
164,"['内存', '还', '可以', '144G', '物流', '也', '挺快', '的']","920-11-0,5;420-11-12,18;"
165,"['很', '喜欢', '下载', '很快', '我', '还', '印上', '了', '我', '的', '属性']",下载很快
166,"['物流', '很快', '颜色', '也', '好看', '内存', '是', '144g']",物流很快
167,"['挺', '好', '的', '反应', '挺快', '的', '应该', '是', '正品', '的']",反应挺快的
168,"['用', '了', '才', '来', '评价', '的', '插', '到', '电脑', '里', '很快', '就', '显示', '了', '用', '起来', '也', '反应', '超快', '赞', '一个']",用起来也反应超快
169,"['物流', '超级', '快', '昨天', '下', '的', '单', '今天', '就', '到', '了', '今天', '用', '了', '下', '反应', '很快', '挺好用', '的']",物流超级快 反应很快
170,"['挺好用', '的', '搭配', 'OTG', '转接线', '用', '直接', '将', '手机', '的', '文件', '复制到', '优盘', '里', '不', '需要', '经过', '电脑', '很', '方便', '优盘', '容量', '也', '正常', '15G', '多', '没有', '虚标查', '了', '一下', '是', '正品', '不错', '不错', '很', '喜欢', '值得', '买', '的', '快', '过年', '了', '辛苦', '快递', '小哥', '这么', '快', '送达', '谢谢', '新年快乐', '哦', '～', '～']",辛苦快递小哥这么快送达
171,"['超级', '满意哦', '速度', '很快']","920-11-0,5;420-11-6,10;"
172,"['帮', '同学', '买', '的', '听', '他', '说', '不错', '速度', '快', '那', '我', '就', '给', '五星', '塞']",速度快
173,"['挺', '好', '的', '读写', '速度', '还', '行', '实际', '容量', '十四点', '几', '比较满意', '查询', '了', '是', '正品']",读写速度还行
174,"['快递', '会飞', '好', '快', 'u', '盘', '也', '不错', '真的', '就是', '可能', '是', '幸运', '吧', '这个', 'u', '盘刚', '到', '宿舍', '我', '那个', '丢', '了', '的', 'u', '盘', '出现', '了', '见鬼', '了', '不过', '还是', '好评', '两个', '都', '用']",好快
175,"['物流', '挺快', '就是', '包装', '有点', '挤', '变形', '了', '还', '不错']",物流挺快
176,"['不错', '哦', '不过', '建议', '大家', '以后', '还是', '买', '30', '的', '比较', '快']","920-11-0,3;420-11-20,23;"
177,"['买回来', '挺', '满意', '的', '速度', '快', '颜色', '这些', '都', '是', '跟', '我', '要求', '的', '一样']",速度快
178,"['外观', '漂亮', '拷贝', '文件', '速度', '还', '不错']","920-11-0,4;420-11-5,14;"
179,"['目前', '使用', '良好', '反应', '蛮快', '的', '而且', '不发', '烫']",反应蛮快的而且不发烫
180,"['U盘', '很', '小巧', '外形', '也', '很', '好看', '内存', '有', '14', '多', 'G', '空间', '很足', '物流', '速度', '也', '挺快', '很', '及时', '的', '解决', '了', '我', '需要', '用', 'U盘', '的', '问题']",物流速度也挺快
181,"['比', '我', '想象', '中', '稍', '大', '了', '那么', '一点', '可能', '是', '我', '之前', '那个', '太小', '了', 'helliphellip', '总的来说', '挺不错', '的', '存储', '速度', '也', 'ok']","920-11-28,36;920-12-0,12;420-11-37,44;"
182,"['物流', '挺快', '的', '真正', '可用内存', '是', '14G', '左右', '平常', '办公', '装', '文件', '什么', '的', '够', '了']",物流挺快的
183,"['挺', '好', '的', '挺', '信任', '这个', '牌子', '的', '快递', '也', '是', '挺快', '的']","920-11-0,3;420-11-13,20;"
184,"['读取', '速度', '蛮快', '的', '上传', '速度', '暂', '不', '知道', '物流', '也', '很快', '总体', '来说', '挺', '满意', '的', '就是', '发票', '弄', '丢', '了', '嘿', '呀', '其他', '用', '了', '再', '来', '追评']",读取速度蛮快的 上传速度暂
185,"['今天', '试', '了', '一下', '没什么', '问题', '速度', '也', '挺快', '的', '就', '冲着', '东芝', '这个', '牌子', '去', '的', '希望', '不要', '让', '我', '失望', '哦']",速度也挺快的
186,"['U盘', '很', '喜欢', '物流', '也', '很快']","920-11-0,5;420-11-6,11;"
187,"['送', '的', '很快', '质量', '不错', '包装', '精美']",送的很快
188,"['物流', '很快', '颜色', '好看']",物流很快
189,"['试', '了', '一下', '速度', '挺快', '的', '不错', '好评']",速度挺快的
190,"['不会', '丢', '文件', '但是', '传输速度', '忽快忽慢', '可能', '跟', '文件', '本身', '也', '有', '关系']",但是传输速度忽快忽慢
191,"['不错', '速度', '挺快', '样子', '很', '好', '买', '的', '是', '磨砂', '的', '那种', '挂绳', '很', '好', '省得', '到处', '找', '不到', '它']",不错速度挺快
192,"['外观', '很漂亮', '速度', '还', '可以', '不', '知道', '再用', '几次', '会', '怎么样', '之后', '追评', '吧']",速度还可以
193,"['东西', '收到', '啦', '非常', '方便', '拿', '着', '手感', '不错', '重要', '是', '质量', '很', '好', '传递', '速度', '特别', '快', '非常', '满意']",传递速度特别快
194,"['挺', '好', '的', '简约', '好用', '快递', '也', '很快']","920-11-0,3;420-11-9,14;920-11-4,8;"
195,"['将', '就', '吧', '拷贝', '速度', '还好', '就是', '实际', '存储空间', '有点', '亏', '的', '多', '了', '才', '144G', '多点']",拷贝速度还好
196,"['物流', '快', '看起来', '也', '很棒']",物流快
197,"['小巧', '精致', '读', '、', '写', '速度', '也', '可以', '好']",写速度也可以
198,"['白色', '干净', '很', '小巧', '传达', '快', '价格', '也', '是', '很', '实惠', '好评']",传达快
199,"['物流', '很快', '包装', '得', '也', '很', '细致', 'u', '盘', '现在', '还', '没用', '很', '久', '希望', '能', '用', '长久', '点', '吧']",物流很快
200,"['U盘', '质量', '不错', '价格', '不', '贵', '物流', '速度', '快']","420-11-12,17;620-11-0,6;520-11-7,11;"
201,"['质量', '很', '好', '读写', '快', '比', '我', '在', '京东', '买', '的', '好多', '了']",读写快
202,"['杭州', '送', '温州', '一天', '不到', '的', '时间', '收到', '速度', '很', '好', '东西', '写入', '速度', '5M', '左右', '也', '还', '可以', '吧']",速度很好
203,"['东西', '不错', '是', '正品', '还', '送', '了', '挂绳', '物流', '也', '很快']","420-11-9,19;620-11-0,4;1020-11-5,8;"
204,"['东西', '很', '喜欢', '今天', '就', '用', '上', '了', '物流', '很快', '以后', '有', '需要', '还会', '再', '来']",物流很快
205,"['目前', '来说', '非常', '好用', '速度', '传输', '也', '可以', '评价', '晚', '了', '不好意思', '具体', '质量', '问题', '还', '需要', '时间', '去', '考察']",速度传输也可以
206,"['不错', '哦', '存', '东西', '也', '很快', '的']",存东西也很快的
207,"['快递', '速度', '很', '满意', '拿到', 'u', '盘后', '马上', '试了试', '感觉', '还', '不错']",快递速度很满意
208,"['东西', '是', '正品', '快递', '也', '超快', '给', '五星', '好评']",快递也超快
209,"['拿到', '就', '用', '了', '比', '我', '在', '实体店', '买', '的', '速度', '还', '快', '超级', '好评']",比我在实体店买的速度还快
210,"['和', '我', '以前', '那个', '差不多', '感觉', '挺', '像', '正品', '的', '速度', '也', '蛮', '快']","1020-11-10,17;420-11-18,23;720-11-0,9;"
211,"['使用', '效果', '很', '好', '速度', '很快', '白色', '的', '手感', '不错']",速度很快
212,"['挂绳', '真心', '太丑', '太丑', '物流', '很快', '质量', '不错']",物流很快
213,"['是', '东芝', '正品', '包装', '好', '容量', '足', '速度', '可以']",速度可以
214,"['物流', '很快', '包装', '也', '尚可', '试', '了', '一下', '速度', '一般', '吧']",物流很快
215,"['买', '了', '16', '个', 'G', '的', '实际', '容量', '144G', '不算', '小', '物流', '也', '很快', '品牌', '的', '东西', '应该', '还', '不错']",物流也很快
216,"['还', '没', '开始', '用', '不过', '包装', '物流', '都', '蛮', '不错']","220-11-6,16;420-11-6,16;"
217,"['识别', '很快', '好用']",识别很快
218,"['盖子', '很', '紧', '不怕', '掉', '物流', '超快', '第二天', '就', '到', '了', '好评']",物流超快
219,"['外观', '美貌', '^', '_', '^', '存储', '速度', '较', '快', '性价比', '很', '高']",存储速度较快
220,"['物美价廉', '快递', '也', '挺快', '的', '还', '没用', '希望', '质量', '过关', '吧']",快递也挺快的
221,"['速度', '快', '价格', '实惠', '大', '品牌', '好评']",速度快
222,"['实物', '比', '照片', '颜色', '深', '点', '老公', '说', '速度', '很快', '满意']",老公说速度很快
223,"['没有', '16g144', '一共', '不过', '客服', '态度', '挺', '好', '的', '读取', '也', '很快', '给', '好评']",读取也很快
224,"['确实', '不错', '速度', '快', '而且', '送', '的', '线', '很', '实用']",速度快
225,"['以前', '那个', '在', '车上', '要读', '好', '一阵', '这个', '好用', '多', '了', '读取', '速度', '很快', '基本', '就是', '秒', '放']",读取速度很快
226,"['快递', '特别', '快', '东西', '特别', '好', '我', '也', '很', '喜欢']",快递特别快
227,"['发送', '速度', '快', '只是', '易', '发热']",发送速度快
228,"['还', '行', '加载', '速度', '可以', '接受']","920-11-0,2;420-11-3,11;"
229,"['东西', '不错', '传输', '和', '接收', '速度', '不错']",传输和接收速度不错
230,"['不错', '反应', '快']","920-11-0,2;420-11-3,6;"
231,"['第一次', '在', '网上', '买', 'U盘', '因为', '比较', '急', '着', '用', '谢谢', '卖家', '及时', '发货', '快递', '很', '给', '力', '至于', '好坏', '用', '过后', '再', '追', '评哈', '～']",快递很给力
232,"['物流', '是', '真心', '快', '啊', '早上', '拍', '的', '下午', '就', '到', '了', '给', '个', '大大的', '好评']",物流是真心快啊
233,"['容量', '足', '储存', '速度', '快', '五分']",储存速度快
234,"['这', '物流', '没话说', 'U盘', '容量', '感觉', '也', '还', '够', '挺', '好']",这物流没话说
235,"['速度', '挺快', '收到', '货物', '还', '不错']",速度挺快
236,"['可用', '空间', '十四点', '几', '我', '是', '够用', '了', '只是', '下载', '歌', '车上', '听', '的', '读取', '速度', '很快']","920-12-0,8;420-11-25,31;"
237,"['U盘', '和', '图片', '一样', '好看', '颜色', '木有', '色差', '送', '了', '3', '条', '袋子', '一条', '白', '的', '两条', '黑', '的', '～', '如果', '有', '蓝色', '的', '就', '更好', '啦', '因为', '我', '的', '是', '蓝色', 'U盘', '～', '内存', '16G', '的', '可用内存', '没', '144G', '很', '不错', '啦', '而且', '我', '二年', '前', '买', '的', 'U盘', '退回去', '保修', '也', '给我发', '了', '一个', '新', '的', '回来', 'helliphellip', '客服', '真是太', '有', '耐心', '啦', '售后', '很', '给', '力', '哦', '还有', '快递', '也', '很快', '嗯', '以后', '买', 'U盘', '就', '认定', '这家', '啦', '因为', '优质', '的', '服务']",还有快递也很快
238,"['刚', '收到', '货', '感觉', '还', '不错', '吧', '店家', '服务', '和', '物流', '都', '挺', '好', '好评']",店家服务和物流都挺好
239,"['传输速度', '还', '可以', '用', '着', '很', '舒心', '摸', '着', '很', '光滑']",传输速度还可以
240,"['东西', '还', '不错', '16g', '实际', '可用', '155g', '传输速度', '也', '还', '可以']","620-11-0,14;420-11-18,26;"
241,"['体积', '小巧', '传输速度', '也', '还行']","920-11-0,4;420-11-5,12;"
242,"['快递', '挺快', '包装', '挺', '好', '绳', '有点', '长']",快递挺快
243,"['很', '好', '很', '适合', '学生', '党', '快递', '超快']","920-11-0,2;920-11-3,9;420-11-10,14;"
244,"['是', '正品', '物流', '超快', '就是', '有点', '小贵']",物流超快
245,"['物流', '很快', '用', '着', '还行', '感觉', '传输速度', '不是', '太快']",物流很快
246,"['好', '正品', '、', '物流', '也', '够快', '的']",物流也够快的
247,"['先试', '了', '一下', '不错', '不', '知道', '能', '不能', '用', '的', '住', '144G', '的', '内存', '速度', '也', '还行']",速度也还行
248,"['速度', '还是', '不错', '滴', '不错', '的', '一次', '购物', '体验']",速度还是不错滴
249,"['收货', '晚', '了', 'u', '盘', '很', '好看', '速度', '也', '很快', '质量', '赞']",速度也很快
250,"['不错', '不错', '速度', '快', '继续', '回购', '的']",速度快
251,"['传输', '快', '容量', '大', '很', '好', '用']",传输快
252,"['还', '可以', '导入', '速度', '太慢', '了', '导出', '还', '挺快']","920-11-0,3;420-11-12,17;420-12-4,11;"
253,"['还', '行', '觉得', '读取', '很快']","920-11-0,2;420-11-3,9;"
254,"['简单', '干净', '传输速度', '也', '还', '可以']","920-11-0,4;420-11-5,13;"
255,"['还', '不', '知道', '试用', '之后', '再', '追评', '吧', '快递', '很快']","420-11-14,18;"
256,"['用', '了', '一段时间', '才', '来', '评价', '的', '速度', '挺快', '的', '～']",速度挺快的
257,"['u', '盘', '很', '好', '用', '容量', '充足', '读写', '速度', '很快', '外观', '美观大方', '值得', '拥有']",读写速度很快
258,"['读取', '速度', '很快', '用', '的', '时候', '有灯', '一闪', '一闪', '的', '不', '知道', '什么', '作用', 'helliphellip']",读取速度很快
259,"['小家伙', '挺好用', '的', '挺快']","920-11-0,7;420-11-8,10;"
260,"['东西', '不错', '快递', '很快', '第', '2', '天', '就', '收到', '了', '好']",快递很快
261,"['快递', '很快', '质量', '也', '还好']",快递很快
262,"['容量', '是', '144G', '正常', '容量', '速度', '还', '可以', 'OTG', '线', '也好', '用', '挺不错', '的']",速度还可以
263,"['挺不错', '的', '比较', '喜欢', '快递', '也', '比较', '快']","920-11-0,4;420-11-11,17;920-11-6,10;"
264,"['喜欢', '设计', '好看', '物流', '也', '特别', '快']","920-11-0,2;920-11-3,7;420-11-8,14;"
265,"['用', '着', '很', '好', '读取', '速度', '也', '可以', '很', '喜欢']",读取速度也可以
266,"['好用', '实际', '内存', '没有', '骗人', '读取', '速度', '也', '很快']",读取速度也很快
267,"['速度', '好', '快', '比', '原来', '优盘', '好用']",速度好快
268,"['不错', '的', '实际', '内存', '14g', '多一点', '吧', '速度', '也', '还', '可以']","920-11-0,14;420-11-15,21;"
269,"['东西', '挺', '精致', '的', '物流', '也', '很快']",物流也很快
270,"['快递', '快', '东西', '不错']",快递快
271,"['宝贝', '非常', '不错', '速度', '不错', '很', '稳定']",速度不错
272,"['速度', '快', '不错']",速度快
273,"['传输速度', '挺不错', '样子', '小巧']",传输速度挺不错
274,"['挺', '好', '的', '反应', '挺快', '的', '不错']",反应挺快的
275,"['发货', '快', '足量', '读写', '速度', '快']",发货快<em>
276,"['物流', '很快', '因为', '有', '急用', '真的', '是', '在', '之前', '送达', '的']",物流很快
277,"['已', '收到', '很快']",很快
278,"['很快', '我', '质量', '不错']",很快我
279,"['论文答辩', '急买', '的', '非常', '好', '传输速度', '不错', '哦']","420-11-0,17;"
280,"['容量', '足', '性价比', '高', '物流', '很快', '外观', '质量', '好']",物流很快
281,"['东西', '很', '好存', '的', '速度', '比', '店里', '买', '的', '还', '快', '值得', '买']",存的速度比店里买的还快
282,"['u', '盘', '内存', '挺足', '速度', '也', '不错', '挺', '可以', '的']",速度也不错
283,"['还', '不错', '物流', '也', '很', '给', '力']","920-11-0,3;420-11-4,10;"
284,"['内存', '144g', '写入', '速度', '蛮快', '的', '挺', '小巧', '的', '不过', '包装机', '并', '没有', '挂绳', '挂', '的', '口', '也', '没', '办法', '用', '钥匙扣', '挂', '所以', '这', '一点', '比较', '不', '方便']",写入速度蛮快的
285,"['快', '递给', '力大', '品牌', '值得', '信赖', '下次', '还会', '光顾']",快递给力
286,"['东西', '不错', '读写', '速度', '也', '快']","620-11-0,4;420-11-5,11;"
287,"['样子', '也', '蛮', '好看', '的', '速度', '也', '挺快']","920-11-0,7;420-11-8,13;"
288,"['u', '盘', '很', '好', '实际', '有', '144G', '速度', '真的', '很快', '很', '满意']",速度真的很快
289,"['用', '了', '几天', '感觉', '还', '不错', '读写', '速度', '挺快', '的']",读写速度挺快的
290,"['144g', '还', '不错', '物流', '挺快']",物流挺快
291,"['很', '好', '用', '内存', '1444', '左右', '传输速度', '挺快', '的']",传输速度挺快的
292,"['宝贝', '与', '描述', '的', '一样', '物流', '也', '很快']",物流也很快
293,"['还行', '吧', '速度', '还', '可以']",速度还可以
294,"['宝贝', '非常', '好', '物流', '很快']",物流很快
295,"['u', '盘', '不错', '读取', '速度', '快']","920-11-0,4;420-11-5,10;"
296,"['优盘', '挺', '好', '读取', '速度', '也', '可以']","920-11-0,4;420-11-5,12;"
297,"['快递', '挺快', '的', '这', '是', '第', '2', '次', '买', '了', '很', '好', '的']",快递挺快的
298,"['性价比', '高', '划算', '物流', '很快']","20520-11-0,4;420-11-8,12;520-11-5,7;"
299,"['马车', '速度', '挺快', '的', '宝贝', '收到', '实际', '使用', '容量', '少', '了', '1G', '多', '不过', '事物', '没有', '完美', '价格', '也', '不算', '贵']",马车速度挺快的
300,"['很', '划得来', '内存', '也', '有', '这么', '多', '卖家', '服务态度', '也', '很', '好', '物流', '也', '很快', '很', '愉快', '的', '一次', '购物']",物流也很快
301,"['感觉', '还', '不错', '速度', '还好', '刚刚', '上', '手']",速度还好
302,"['速度', '快', '稳定', '数据', '可靠', '好评']",速度快
303,"['物流', '很快', '质量', '也', '不错']",物流很快
304,"['还', '不错', '读取', '挺快', '的']","920-11-0,3;420-11-4,9;"
305,"['质量', '不错', '速度', '也', '快', '就是', '外观', '、', '颜色', '不是', '十分满意', '待用', '一段时间', '后', '在', '评价']",速度也快
306,"['物流', '很快', '第二天', '早上', '就', '到', '了', '东西', '也', '很', '好', '用', '好评']",物流很快
307,"['读取', '速度', '很快', '给', '女朋友', '买', '的', '很', '喜欢']",读取速度很快
308,"['帮别人', '买', '的', '快递', '很快', '用后', '追评']",快递很快
309,"['实际', '内存', '144', '速度', '可以']","420-11-9,13;"
310,"['反应速度', '还', '可以', '实际', '可用', '144G']",反应速度还可以
311,"['宝贝', '很', '满意', '物流', '也', '很快', '好评']",物流也很快
312,"['快递', '很快', '下载速度', '也', '快', '赞', '一个']",快递很快 下载速度也快
313,"['物流', '66666', '超级', '快']","420-11-0,10;"
314,"['物流', '满意', '东西', '也', '满意']",物流满意
315,"['速度', '超快', '的']",速度超快的
316,"['物流', '很快', 'U盘', '插', '到', '电脑', '里', '显示', '是', '144G', '还行', '吧', '希望', '以后', '不要', '出现', '问题']",物流很快
317,"['包装', '没有', '问题', '东西', '试', '了', '一下', '速度', '也', '还', '不错', '希望', '一直', '好用', '期待']",东西试了一下速度也还不错
318,"['客服', '态度', '非常', '好', '有问必答', '很', '有', '耐心', '大大的', '赞', '物流', '非常', '快', '价格便宜', '质量', '好']",物流非常快
319,"['还', '没用', '快递', '很快', '习惯', '好评']",快递很快
320,"['速度', '很快', '测试', '没有', '扩容']",速度很快
321,"['还', '行', '速度', '还', '可以']",速度还可以
322,"['非常', '赞好', '用', '物流', '也', '给', '力']","920-11-0,3;420-11-7,12;920-11-4,6;"
323,"['物流', '很快', '给', '别人', '买', '的', '先', '好评', '把', '以后', '追评']",物流很快
324,"['送货', '很快', '马上', '用', '了', '不错']",送货很快
325,"['不错', '输入速度', '很快', '内存', '有', '144', '还好']",输入速度很快
326,"['物流', '特别', '快', '是', '正品', '还', '没用']",物流特别快
327,"['非常', '好用', '速度', '也', '很快']","920-11-0,4;420-11-5,10;"
328,"['东西', '质量', '不错', '物流', '也', '很快']","620-11-0,6;420-11-7,12;"
329,"['东西', '很', '好', '物流', '非常', '快']","620-11-0,4;420-11-5,10;"
330,"['收到', '货', '了', '物流', '很快', '东西', '也', '不错']",物流很快
331,"['好', '速度', '很快']",速度很快
332,"['快', '递给', '力', '习惯', '好评']",快递给力
333,"['u', '盘', '挺', '好', '送货', '也', '挺快', '好评']",送货也挺快
334,"['很', '好', '的', '东西', '内存', '没有', '虚', '的', '很', '喜欢', '快递', '也', '很', '给', '力']","920-11-13,16;620-11-0,5;420-11-17,23;"
335,"['物流', '很快', '是', '正品']",物流很快
336,"['挺', '好', '的', '快递', '也', '快']",快递也快
337,"['用', '了', '几次', '还', '不错', '速度', '也', '还', '可以', '时间', '可以', '证明', '一切', '后面', '再来', '追评']",速度也还可以
338,"['发货', '快', 'ltemgt', '物流', '也', '给', '力', '关键', '是', 'U盘', '挺不错', '哒', '顺便', '赞美', '一下', '客服', '～']",<em>发货快</
339,"['优盘', '包装', '专业', '做工', '很', '好', '看着', '漂亮', '读取', '速度', '快']",读取速度快
340,"['挺', '好', '的', '很', '喜欢', '格式化', '了', '一下', '挺快', '好评']",挺快
341,"['物流', '很快', '内存', '挺大', '的']",物流很快
342,"['物流', '很快', '好', '东西', '值得', '分享']",物流很快
343,"['挺', '好', '物流', '很', '给', '力']","920-11-0,2;420-11-3,8;"
344,"['速度', '很快', '不错']",速度很快
345,"['不错', '速度', '很快']","920-11-0,2;420-11-3,7;"
346,"['和', '实际', '内存', '不符', '小', '了', '大概', '2g', '但是', '物流', '孩子', '可以']","420-11-15,23;720-13-0,7;"
347,"['还', '没', '开始', '用', '期待', '物流', '很快']","420-11-9,13;"
348,"['的确', '不错', '物流', '很快', '谢谢']",物流很快
349,"['好用', '传速', '快', '容量', '也', '合理']",传速快
350,"['物流', '很快', '不过', '还', '没用', '呢']",物流很快
351,"['用', '了', '还', '可以', '速度', '比', '别的', '盘要', '快', '我', '不', '知道', '它', '是', '三点', '零', '还是', '二点', '零', '反正', '速度', '很快']",速度比别的盘要快
352,"['挺不错', '的', '物流', '也', '快']","920-11-0,4;420-11-5,9;"
353,"['还', '不错', '物流', '很快']","920-11-0,3;420-11-4,8;"
354,"['物流', '很快', '东西', '也', '不错']",物流很快
355,"['很', '好', '速度', '很快', '的']","920-11-0,2;420-11-3,8;"
356,"['物流', '一级', '棒', '非常', '快', 'OTG', '接', '手机', '那头', '特别', '紧用', '多', '了', '估计', '就', '该', '换', '手机', '了']",非常快
357,"['物流', '很快', '说', '送', '的', '东西', '都', '送', '了', '给', '店家', '好评']",物流很快
358,"['物流', '快', '的', '没话说', '很', '满意']",物流快的没话说
359,"['物流', '挺快', '不错']",物流挺快
360,"['物流', '很快', '东西', '不错']",物流很快
361,"['东西', '不错', '物流', '也', '快']","620-11-0,4;420-11-5,9;"
362,"['物流', '速度', '挺快', '的', '大小', '144G', '拷贝', '文件', '速度', '5', '-', '7M', '左右']",物流速度挺快的
363,"['很', '不错', '也', '很快', '物美价廉']",也很快
364,"['速度', '很快', '用作', '车载', '优盘', '足够', '了', '可以', '下', '4000', '左右', '歌曲']",速度很快
365,"['挺', '好', '的', '发', '的', '特别', '快']","920-11-0,3;420-11-4,9;"
366,"['东东', '还', '行', '一分钱', '一分货', '平时', '用', '用', '没有', '问题', '的', '物流', '很', '给', '力']","920-11-12,21;420-11-22,27;620-11-0,4;"
367,"['物流', '很快', '就是', '标注', '的', '是', '16g', '实际', '是', '144g', '优盘', '都', '是', '这', '样子', '比', '实际', '空间', '小点', '吗']",物流很快
368,"['u', '盘', '做工', '精致', '我', '主要', '是', '放', '车上', '听歌', '用', '速度', '还', '可以']","920-11-0,6;420-11-18,23;"
369,"['外观', '很漂亮', '传输数据', '也', '很快']",传输数据也很快
370,"['物流', '很快', '缓存', '速度', '很快', '值得', '购买']",物流很快 缓存速度很快
371,"['物流', '很快', '非常', '喜欢']",物流很快
372,"['很', '好', '读取', '很快']","920-11-0,2;420-11-3,7;"
373,"['快递', '非常', '快', '宝贝', '也', '挺', '好看', '的', '实', '不', '实用', '以后', '追评']",快递非常快
374,"['东西', '很', '好', '包装', '很', '好', '快递', '很快', '五星', '好评']",快递很快
375,"['质量', '不错', '物流', '也', '快', '满意']",物流也快
376,"['是', '正品', '哟', '实际', '内存', '1434g', '速度', '特别', '快']",速度特别快
377,"['传输数据', '速度', '适中', '总体', '还', '可以']",传输数据速度适中
378,"['物流', '快', '服务态度', '很', '好', '东西', '也', '不错', '值得', '购买']",物流快
379,"['很快', '很', '满意']",很快
380,"['不错', '很快', '的']","920-11-0,2;420-11-3,6;"
381,"['物流', '快', '收到', '后', '看', '了', '容量', '是', '144G', '耐用性', '等', '以后', '在', '评价']",物流快
382,"['比', '想象', '中', '的', '可用', '容量', '小', '只有', '144g', '物流', '很快']","920-12-0,10;420-11-19,23;"
383,"['给', '我们', '老总', '买', '的', '物流', '速度', '很快', '还', '没用', '应该', '不错']",物流速度很快
384,"['很', '不错', '速度', '也', '很快']","920-11-0,3;420-11-4,9;"
385,"['第二次', '购买', '了', '中通', '快递', '不是', '用', '一个', '差字', '形容', '的']",中通快递不是用一个差字形容的
386,"['很', '不错', '的', 'u', '盘', '啊', '包装', '非常', '好', '物流', '也', '很', '好']",物流也很好
387,"['物流', '很快', 'u', '盘', '很', '好看']",物流很快
388,"['小巧', '漂亮', '速度', '够快', '很', '好']",速度够快
389,"['速度', '快', '物流', '快', '不错']",速度快 物流快
390,"['速度', '物流', '挺快', '包装', '的', '很', '好', '读写', '的', '速度', '也', '挺快', '的']",速度物流挺快
391,"['不错', '的', '包装', '物流', '都', '让', '人', '满意']",包装物流都让人满意
392,"['快递', '超级', '快', '听', '朋友', '说', '过', '用', '的', '很', '不错']",快递超级快
393,"['发货', '很快', '内存', '很足', '是', '描述', '的', '144G', '传输速度', '也', '很快', '很', '好看']",发货很快 描述的14.4
394,"['还', '没', '开始', '用', '感觉', '包装', '不错', '物流', '也', '挺', '给', '力']","420-11-13,19;220-11-6,12;"
395,"['物流', '挺快', '的', 'u', '盘', '复制', '文件', '进去', '好慢', '啊', '读', '的', '速度', '还是', '挺快', '的']",物流挺快的
396,"['发货', '快', '包装', '仔细', '运行', '速度', '不错', '具体', '性能', '以后', '追评']",发货快</<em>em>，包装
397,"['不错', '物流', '也', '很快']","920-11-0,2;420-11-3,8;"
398,"['挺', '好', '的', '物流', '快']","920-11-0,3;420-11-4,7;"
399,"['不错', '物流', '很快']","920-11-0,2;420-11-3,7;"
400,"['很', '不错', '物流', '也', '很快', '的']","920-11-0,3;420-11-4,10;"
401,"['非常', '好', '客服', '热心', '物流', '也', '很快']","920-11-0,3;10120-11-4,8;420-11-9,14;"
402,"['物流', '迅速', '价格便宜', '还', '没', '使用', '有待', '追评']",物流迅速
403,"['上传', '速度', '有点', '慢', '其他', '的', '还行']","420-11-0,12;"
404,"['很', '好', '速度', '也', '可以', '实际', '容量', '144G']",速度也可以
405,"['试用', '了', '下', '速度', '还', '不错', '现在', '可以', '多存点', '工作', '上', '资料', '了', '很', '喜欢']",速度还不错
406,"['现在', '还', '没有', '发现', '问题', '物流', '很快']","420-11-13,17;"
407,"['优盘', '很', '好', '用', '二点', '零', '速度', '还', '可以']","920-11-0,5;420-11-6,14;"
408,"['物流', '很快', '宝贝', '描述', '的', '和', '实物', '一样', '值得', '放心', '购买']",物流很快
409,"['东西', '挺', '好', '快递', '速度', '也', '很快']","620-11-0,4;420-11-5,12;"
410,"['物美价廉', '快递', '也', '痛快', '好评']",快递也痛快
411,"['用', '着', '感觉', '传输速度', '可以', '别的', '问题', '也', '没', '发现', '用', '了', '一周', '多', '感觉', '还', '可以']",用着感觉传输速度可以
